Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01371","Almonds, in shell","2022","2022","t","63515","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01371","Almonds, in shell","2023","2023","t","67000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01371","Almonds, in shell","2024","2024","t","69315.64","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2022","2022","t","17883.38","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2023","2023","t","17908.59","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2024","2024","t","17889.49","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01341","Apples","2022","2022","t","318402","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01341","Apples","2023","2023","t","324000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01341","Apples","2024","2024","t","333837.85","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01343","Apricots","2022","2022","t","170508","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01343","Apricots","2023","2023","t","174648","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01343","Apricots","2024","2024","t","167698.55","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0115","Barley","2022","2022","t","94687","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0115","Barley","2023","2023","t","90424","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0115","Barley","2024","2024","t","100000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01701","Beans, dry","2022","2022","t","35890","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01701","Beans, dry","2023","2023","t","47837","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01701","Beans, dry","2024","2024","t","55446.01","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","758068.27","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01229","Cantaloupes and other melons","2023","2023","t","702764.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01229","Cantaloupes and other melons","2024","2024","t","701220.44","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01315","Figs","2022","2022","t","52013.46","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01315","Figs","2023","2023","t","52257.93","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01315","Figs","2024","2024","t","59915.72","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01330","Grapes","2022","2022","t","909792","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01330","Grapes","2023","2023","t","1086000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01330","Grapes","2024","2024","t","1141406.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01441","Linseed","2022","2022","t","28579","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01441","Linseed","2023","2023","t","29000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01441","Linseed","2024","2024","t","27818.64","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0112","Maize (corn)","2022","2022","t","311000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0112","Maize (corn)","2023","2023","t","363000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0112","Maize (corn)","2024","2024","t","260000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0118","Millet","2022","2022","t","1913","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0118","Millet","2023","2023","t","1889","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0118","Millet","2024","2024","t","1646.07","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01442","Mustard seed","2022","2022","t","1475","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01442","Mustard seed","2023","2023","t","1000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01442","Mustard seed","2024","2024","t","1116.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01450","Olives","2022","2022","t","7954.92","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01450","Olives","2023","2023","t","8031.1","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01450","Olives","2024","2024","t","7912.03","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","541000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","t","586000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","t","614770.81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01323","Oranges","2022","2022","t","11165.22","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01323","Oranges","2023","2023","t","8259.73","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01323","Oranges","2024","2024","t","7166.1","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","t","32543.78","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2023","2023","t","32408.48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","t","32975.81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","21730.06","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01329","Other citrus fruit, n.e.c.","2023","2023","t","15970.5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01329","Other citrus fruit, n.e.c.","2024","2024","t","16952.12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","61131.05","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01359.90","Other fruits, n.e.c.","2023","2023","t","60867.48","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01359.90","Other fruits, n.e.c.","2024","2024","t","61085.41","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","t","3890.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2023","2023","t","3498.73","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","t","3716.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","31452","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01709.90","Other pulses n.e.c.","2023","2023","t","42442","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01709.90","Other pulses n.e.c.","2024","2024","t","44919.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","t","10.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","t","17.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","t","17.19","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01349.20","Other stone fruits","2022","2022","t","50314.49","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01349.20","Other stone fruits","2023","2023","t","50681.06","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01349.20","Other stone fruits","2024","2024","t","50341.84","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","763081.83","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2023","2023","t","728246.49","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2024","2024","t","723238.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01345","Peaches and nectarines","2022","2022","t","101459","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01345","Peaches and nectarines","2023","2023","t","77841","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01345","Peaches and nectarines","2024","2024","t","85571.17","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01342.01","Pears","2022","2022","t","32000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01342.01","Pears","2023","2023","t","28000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01342.01","Pears","2024","2024","t","24294.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01705","Peas, dry","2022","2022","t","39334","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01705","Peas, dry","2023","2023","t","36730","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01705","Peas, dry","2024","2024","t","38167.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01375","Pistachios, in shell","2022","2022","t","2805.31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01375","Pistachios, in shell","2023","2023","t","2815.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01375","Pistachios, in shell","2024","2024","t","2825.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01346","Plums and sloes","2022","2022","t","55318.7","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01346","Plums and sloes","2023","2023","t","53723.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01346","Plums and sloes","2024","2024","t","48495.37","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01510","Potatoes","2022","2022","t","889000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01510","Potatoes","2023","2023","t","889000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01510","Potatoes","2024","2024","t","908218.12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0113","Rice","2022","2022","t","592000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0113","Rice","2023","2023","t","597000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0113","Rice","2024","2024","t","654000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","72493","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01921.01","Seed cotton, unginned","2023","2023","t","122455","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01921.01","Seed cotton, unginned","2024","2024","t","120508.05","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01444","Sesame seed","2022","2022","t","41871","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01444","Sesame seed","2023","2023","t","14000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01444","Sesame seed","2024","2024","t","28799.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0141","Soya beans","2022","2022","t","2906","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0141","Soya beans","2023","2023","t","6000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0141","Soya beans","2024","2024","t","7304.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01801","Sugar beet","2022","2022","t","5776","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01801","Sugar beet","2023","2023","t","6000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01801","Sugar beet","2024","2024","t","6440.82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01802","Sugar cane","2022","2022","t","58394","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01802","Sugar cane","2023","2023","t","56000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01802","Sugar cane","2024","2024","t","53326.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01445","Sunflower seed","2022","2022","t","745.36","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01445","Sunflower seed","2023","2023","t","1043.94","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01445","Sunflower seed","2024","2024","t","1130.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01376","Walnuts, in shell","2022","2022","t","19560","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01376","Walnuts, in shell","2023","2023","t","27000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01376","Walnuts, in shell","2024","2024","t","27524.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01221","Watermelons","2022","2022","t","795285.18","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01221","Watermelons","2023","2023","t","1201969.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01221","Watermelons","2024","2024","t","1180436.59","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0111","Wheat","2022","2022","t","3802895","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0111","Wheat","2023","2023","t","4350662","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0111","Wheat","2024","2024","t","5200000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","01341","Apples","2022","2022","t","103645","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01341","Apples","2023","2023","t","97273.87","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01341","Apples","2024","2024","t","100455.03","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01343","Apricots","2022","2022","t","5500","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01343","Apricots","2023","2023","t","5578.33","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01343","Apricots","2024","2024","t","5938.73","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0115","Barley","2022","2022","t","19014","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0115","Barley","2023","2023","t","21178.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0115","Barley","2024","2024","t","23791.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01701","Beans, dry","2022","2022","t","21770","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01701","Beans, dry","2023","2023","t","23307.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01701","Beans, dry","2024","2024","t","24369","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","208","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01702","Broad beans and horse beans, dry","2023","2023","t","208.18","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01702","Broad beans and horse beans, dry","2024","2024","t","208.37","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","130.17","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01243","Broad beans and horse beans, green","2023","2023","t","129.34","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01243","Broad beans and horse beans, green","2024","2024","t","129.05","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01212","Cabbages","2022","2022","t","66696","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01212","Cabbages","2023","2023","t","68705.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01212","Cabbages","2024","2024","t","68719.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","56420.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01229","Cantaloupes and other melons","2023","2023","t","52062.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01229","Cantaloupes and other melons","2024","2024","t","68726.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01251","Carrots and turnips","2022","2022","t","9538.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01251","Carrots and turnips","2023","2023","t","16122.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01251","Carrots and turnips","2024","2024","t","18622","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01213","Cauliflowers and broccoli","2022","2022","t","7676","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01213","Cauliflowers and broccoli","2023","2023","t","7373.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01213","Cauliflowers and broccoli","2024","2024","t","8444","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01344.02","Cherries","2022","2022","t","24357","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01344.02","Cherries","2023","2023","t","19695.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01344.02","Cherries","2024","2024","t","22465.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01373","Chestnuts, in shell","2022","2022","t","6022","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01373","Chestnuts, in shell","2023","2023","t","6343.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01373","Chestnuts, in shell","2024","2024","t","5726.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","97017.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","t","104982.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","t","115750.37","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","129896.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01232","Cucumbers and gherkins","2023","2023","t","128844.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01232","Cucumbers and gherkins","2024","2024","t","132426.65","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01314","Dates","2022","2022","t","14868","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01314","Dates","2023","2023","t","14916","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01314","Dates","2024","2024","t","15280","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01233","Eggplants (aubergines)","2022","2022","t","33889.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01233","Eggplants (aubergines)","2023","2023","t","33228.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01233","Eggplants (aubergines)","2024","2024","t","36857","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01315","Figs","2022","2022","t","23464","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01315","Figs","2023","2023","t","23350.24","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01315","Figs","2024","2024","t","22591.15","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01330","Grapes","2022","2022","t","217883","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01330","Grapes","2023","2023","t","179705.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01330","Grapes","2024","2024","t","183422.87","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01252","Green garlic","2022","2022","t","19038.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01252","Green garlic","2023","2023","t","16608.58","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01252","Green garlic","2024","2024","t","18077.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01659","Hop cones","2022","2022","t","1853.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01659","Hop cones","2023","2023","t","1869.35","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01659","Hop cones","2024","2024","t","1854","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01254","Leeks and other alliaceous vegetables","2022","2022","t","39124.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01254","Leeks and other alliaceous vegetables","2023","2023","t","46357.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01254","Leeks and other alliaceous vegetables","2024","2024","t","47387","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01322","Lemons and limes","2022","2022","t","5782","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01322","Lemons and limes","2023","2023","t","6038.79","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01322","Lemons and limes","2024","2024","t","6404.36","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01214","Lettuce and chicory","2022","2022","t","36379","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01214","Lettuce and chicory","2023","2023","t","24889.45","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01214","Lettuce and chicory","2024","2024","t","23444.18","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0112","Maize (corn)","2022","2022","t","401419","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0112","Maize (corn)","2023","2023","t","409115.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0112","Maize (corn)","2024","2024","t","410437.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01270","Mushrooms and truffles","2022","2022","t","100","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01270","Mushrooms and truffles","2023","2023","t","100","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01270","Mushrooms and truffles","2024","2024","t","100","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0117","Oats","2022","2022","t","34157","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0117","Oats","2023","2023","t","34422.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0117","Oats","2024","2024","t","31949.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01239.01","Okra","2022","2022","t","8094.37","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01239.01","Okra","2023","2023","t","8123.31","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01239.01","Okra","2024","2024","t","8123.95","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01450","Olives","2022","2022","t","157710","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01450","Olives","2023","2023","t","117618.05","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01450","Olives","2024","2024","t","146726","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","108913.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","t","117109.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","t","114336.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01253.01","Onions and shallots, green","2022","2022","t","51546.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01253.01","Onions and shallots, green","2023","2023","t","48161.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01253.01","Onions and shallots, green","2024","2024","t","49980.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01323","Oranges","2022","2022","t","14294","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01323","Oranges","2023","2023","t","14635.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01323","Oranges","2024","2024","t","15369.45","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01241.90","Other beans, green","2022","2022","t","13203","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01241.90","Other beans, green","2023","2023","t","14691.14","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01241.90","Other beans, green","2024","2024","t","12677.65","A","Official figure",""
